duration,poutcome,contact,housing,pdays,previous,campaign,loan,marital,y
423,0,0,1,0,0,1,0,2,0
67,0,2,0,0,0,4,0,2,0
626,0,0,1,0,0,1,1,0,0
578,0,2,0,0,0,2,0,2,1
61,0,0,1,0,0,1,0,2,0
248,0,0,1,0,0,4,0,2,0
136,2,2,0,262,3,1,1,0,0
126,0,2,0,0,0,3,0,0,0
653,0,1,0,0,0,3,0,2,0
7,0,1,1,0,0,7,0,2,0
528,0,2,1,0,0,1,0,1,0
785,0,2,1,0,0,1,0,2,0
243,0,2,0,0,0,5,0,2,0
24,1,2,1,362,1,2,0,2,0
82,0,0,0,0,0,1,0,0,0
952,0,0,1,0,0,3,0,0,0
27,0,2,1,0,0,5,0,1,0
143,0,0,1,0,0,1,0,2,0
274,0,0,1,0,0,6,0,1,0
1174,1,2,1,345,4,1,0,0,1
915,0,2,0,0,0,1,0,1,0
115,0,2,1,0,0,1,0,2,0
222,0,0,1,0,0,2,0,1,0
341,0,2,0,0,0,1,0,1,0
112,0,0,1,0,0,2,0,0,0
64,0,0,1,0,0,2,0,2,0
937,0,2,1,0,0,3,0,0,1
129,0,2,1,0,0,1,0,0,0
59,0,2,1,0,0,1,0,0,0
79,3,2,1,225,2,1,0,2,0
151,0,1,0,0,0,5,0,2,0
83,0,0,1,0,0,1,0,1,0
101,1,2,0,3,6,5,0,0,0
157,3,2,0,97,2,3,0,2,1
57,1,2,0,366,1,11,1,2,0
176,0,0,1,0,0,3,1,2,0
222,0,2,1,0,0,3,0,2,0
217,0,0,1,0,0,4,0,2,0
252,0,0,1,0,0,1,0,2,0
1063,0,0,1,0,0,5,0,0,1
41,0,2,0,0,0,2,0,2,0
27,0,0,1,0,0,25,0,0,0
758,0,2,1,0,0,2,0,0,0
301,0,1,0,0,0,3,0,2,1
574,0,2,1,0,0,1,0,2,0
847,3,2,0,60,1,1,0,2,1
78,0,1,0,0,0,5,1,2,0
514,0,0,1,0,0,1,1,2,0
1558,0,0,0,0,0,1,0,1,1
789,0,2,0,0,0,2,0,2,0
146,3,2,0,190,3,3,0,2,0
272,0,2,1,0,0,2,0,0,0
323,2,2,1,368,2,2,0,1,0
712,0,2,1,0,0,2,0,2,0
860,0,0,1,0,0,2,0,0,1
75,0,2,1,0,0,9,0,2,0
191,0,0,1,0,0,4,0,2,0
1441,0,2,1,0,0,2,1,2,1
428,0,2,0,0,0,2,0,2,0
322,0,2,0,0,0,3,0,2,0
104,0,2,1,0,0,1,0,2,0
127,0,2,1,0,0,1,0,2,0
1259,0,0,1,0,0,6,0,0,1
114,0,2,0,0,0,2,0,2,0
106,0,0,1,0,0,1,1,2,0
305,2,2,0,182,3,1,0,2,0
307,0,2,1,0,0,1,0,2,1
1504,0,2,0,0,0,2,0,0,0
396,0,2,0,0,0,3,0,2,0
71,0,2,1,0,0,1,0,0,0
205,0,2,0,0,0,3,0,2,0
134,0,0,1,0,0,2,0,2,0
166,0,2,0,0,0,2,1,2,1
81,0,2,1,0,0,5,0,2,0
77,0,2,0,0,0,2,1,2,0
80,0,2,0,0,0,2,0,1,1
537,2,2,1,303,2,5,0,2,0
415,3,2,0,89,1,1,0,2,1
291,0,2,0,0,0,1,0,2,0
283,1,2,1,288,12,1,0,0,0
70,0,1,1,0,0,4,0,2,0
611,0,0,1,0,0,2,0,2,0
132,0,2,0,0,0,3,0,1,0
26,0,0,0,0,0,1,0,2,0
262,0,2,1,0,0,3,0,0,0
272,0,0,1,0,0,1,0,2,0
137,2,2,1,122,3,1,0,0,0
95,0,2,0,0,0,1,0,2,0
140,0,2,0,0,0,2,0,2,0
71,0,0,1,0,0,11,0,0,0
502,2,2,1,7,2,1,0,2,0
164,0,0,1,0,0,7,0,0,0
219,0,0,1,0,0,1,1,2,0
328,3,2,0,183,4,2,0,0,1
224,0,0,1,0,0,2,0,2,0
63,0,2,1,0,0,2,0,2,0
24,0,2,0,0,0,13,0,2,0
147,0,1,0,0,0,4,0,0,0
84,0,2,0,0,0,3,0,0,0
175,0,2,1,0,0,1,0,2,0
12,0,2,1,0,0,21,0,2,0
40,0,2,0,0,0,15,1,0,0
217,0,2,0,0,0,1,0,0,0
235,0,2,1,0,0,11,1,2,0
255,0,2,0,0,0,1,0,0,0
256,0,2,0,0,0,1,1,2,0
41,0,1,0,0,0,2,0,1,0
75,0,0,0,0,0,1,1,2,0
192,0,2,1,0,0,4,0,2,0
796,0,0,0,0,0,1,0,2,1
220,0,2,0,0,0,3,0,2,0
614,0,2,1,0,0,2,1,2,0
1126,0,2,0,0,0,4,0,1,1
161,0,1,0,0,0,2,0,2,0
141,0,2,0,0,0,3,0,0,0
697,0,1,0,0,0,1,1,2,0
223,0,0,0,0,0,2,0,0,0
931,0,2,0,0,0,1,0,1,1
483,2,2,1,116,1,1,0,2,0
63,0,2,0,0,0,2,0,0,0
271,0,2,0,0,0,5,0,0,0
144,0,2,1,0,0,5,0,2,0
79,0,2,1,0,0,3,1,2,0
171,0,1,1,0,0,1,0,2,0
73,0,2,1,0,0,4,0,2,0
69,0,1,0,0,0,1,0,2,0
60,2,2,0,343,4,1,0,2,0
257,0,0,1,0,0,1,0,2,0
198,1,2,0,88,1,2,0,2,0
217,2,2,1,327,1,3,0,2,0
134,0,2,1,0,0,1,1,2,0
41,0,2,1,0,0,1,0,0,0
611,1,2,1,175,12,2,1,2,0
216,0,0,1,0,0,3,0,0,0
388,0,2,0,0,0,8,0,2,0
242,0,0,1,0,0,1,0,1,0
387,0,2,0,0,0,1,0,0,0
90,0,2,0,0,0,1,0,0,0
281,0,1,1,0,0,2,0,2,0
332,0,2,1,0,0,1,0,2,0
218,0,2,0,0,0,1,0,2,1
650,0,0,1,0,0,2,0,0,0
1034,0,1,1,0,0,1,1,1,1
182,2,2,1,169,2,2,0,2,0
156,0,2,0,0,0,1,0,0,0
171,0,2,1,0,0,3,0,2,0
265,1,1,1,127,4,1,0,1,0
10,0,2,1,0,0,3,0,2,0
350,0,2,0,0,0,1,0,1,0
65,2,2,1,131,1,1,0,2,0
58,0,2,0,0,0,1,0,2,0
69,0,2,0,0,0,3,0,0,0
127,0,2,0,0,0,2,1,2,0
154,0,1,1,0,0,2,0,2,0
36,0,1,0,0,0,4,0,2,0
85,2,2,0,196,3,7,1,2,0
362,2,2,1,287,13,1,0,0,0
49,0,2,1,0,0,1,0,2,0
410,0,2,1,0,0,1,0,2,0
253,0,2,1,0,0,3,1,2,0
570,0,2,0,0,0,1,0,0,0
633,0,2,1,0,0,7,0,2,0
82,0,0,1,0,0,4,0,2,0
164,0,2,1,0,0,1,1,2,0
175,0,0,0,0,0,3,1,2,0
659,0,2,0,0,0,4,0,0,1
139,0,2,1,0,0,2,0,0,0
43,0,0,1,0,0,11,0,0,0
343,0,2,1,0,0,5,0,2,0
74,3,2,0,152,1,1,1,2,0
302,0,0,1,0,0,8,0,2,0
455,0,2,0,0,0,13,0,2,0
126,0,0,1,0,0,4,0,1,0
107,0,2,1,0,0,1,1,1,0
120,0,0,1,0,0,1,0,2,0
727,0,2,1,0,0,4,0,2,0
275,0,0,1,0,0,4,0,0,0
41,0,1,0,0,0,1,0,0,0
61,0,2,0,0,0,4,0,2,0
232,1,2,1,365,5,2,0,2,0
214,0,2,1,0,0,1,0,2,0
21,0,1,1,0,0,1,0,2,0
138,0,2,0,0,0,2,0,1,1
173,1,2,1,299,2,1,0,0,0
635,0,2,1,0,0,1,0,2,0
77,0,2,1,0,0,2,1,2,0
73,0,0,1,0,0,1,0,2,0
540,2,2,0,115,3,2,0,2,0
179,0,0,1,0,0,2,0,2,0
119,0,2,1,0,0,1,0,0,0
107,1,1,1,167,1,1,0,2,0
48,0,0,1,0,0,2,0,2,0
447,0,0,1,0,0,4,0,0,0
430,0,2,1,0,0,2,0,2,0
64,0,2,0,0,0,2,0,0,0
217,0,0,1,0,0,5,0,0,0
77,0,2,1,0,0,1,0,0,0
16,0,0,1,0,0,11,0,2,0
753,0,2,0,0,0,2,0,2,0
125,2,2,0,182,1,2,0,2,0
1210,0,0,1,0,0,1,1,0,0
185,0,2,1,0,0,1,0,2,0
80,0,2,1,0,0,1,0,1,0
156,0,2,0,0,0,2,0,0,0
403,0,2,0,0,0,3,1,2,0
145,0,2,1,0,0,2,0,0,0
17,0,2,1,0,0,7,0,0,0
160,0,2,1,0,0,1,0,2,0
486,2,2,1,181,2,2,1,2,0
321,0,2,1,0,0,1,0,2,0
203,0,0,1,0,0,4,0,1,0
646,3,2,0,198,2,3,0,2,0
97,0,2,1,0,0,3,0,0,1
144,0,2,1,0,0,2,1,2,0
30,0,0,0,0,0,6,0,0,0
82,0,2,0,0,0,2,1,1,0
326,0,0,1,0,0,4,0,2,0
414,0,2,0,0,0,3,0,0,0
285,0,2,1,0,0,5,0,2,0
716,0,2,0,0,0,3,0,1,1
449,0,0,1,0,0,4,1,1,0
16,0,0,1,0,0,3,0,2,0
65,0,0,1,0,0,1,0,0,0
138,0,2,1,0,0,1,0,2,0
121,0,2,0,0,0,3,0,2,0
140,0,2,0,0,0,2,0,2,0
256,0,2,1,0,0,6,0,2,0
61,0,2,1,0,0,4,0,2,0
367,0,2,1,0,0,2,0,2,0
9,1,1,1,174,12,5,0,2,0
395,0,2,0,0,0,4,1,0,0
125,0,2,0,0,0,2,1,2,0
580,0,0,0,0,0,3,0,2,0
15,2,2,1,316,1,1,0,2,0
119,0,0,1,0,0,2,0,2,0
26,0,0,1,0,0,2,0,2,0
224,2,2,1,180,1,2,1,2,0
285,0,0,1,0,0,1,0,2,0
399,0,0,1,0,0,4,0,1,0
88,0,2,0,0,0,3,0,2,0
185,0,2,1,0,0,4,0,2,0
98,2,2,0,154,6,1,0,2,0
97,2,2,0,169,3,1,0,1,0
72,2,2,1,370,1,2,0,2,0
109,2,2,0,87,2,1,0,2,0
208,0,0,1,0,0,3,0,2,0
1029,0,0,0,0,0,1,0,0,1
273,0,2,1,0,0,1,1,0,0
130,0,0,1,0,0,1,0,2,0
590,0,2,0,0,0,2,0,0,0
107,0,2,1,0,0,2,0,2,0
88,0,0,1,0,0,2,0,1,0
305,0,2,0,0,0,2,0,1,0
90,0,2,0,0,0,2,0,2,0
222,0,2,1,0,0,1,0,0,0
127,0,2,1,0,0,1,0,2,0
38,0,1,0,0,0,1,0,2,0
380,0,2,0,0,0,3,0,0,0
244,2,2,1,313,1,3,0,1,0
189,0,2,1,0,0,17,0,2,0
217,0,0,1,0,0,2,0,0,0
388,3,2,0,181,1,3,0,2,1
22,0,0,1,0,0,3,0,2,0
289,0,2,0,0,0,2,0,0,0
221,0,2,1,0,0,8,0,2,0
129,0,2,1,0,0,2,1,2,0
147,1,2,1,264,4,2,0,2,0
299,0,0,1,0,0,1,0,0,0
543,0,0,1,0,0,12,0,2,0
247,0,2,1,0,0,1,0,0,0
166,0,0,1,0,0,2,0,2,0
755,0,0,1,0,0,1,0,1,1
336,0,0,0,0,0,2,0,2,0
619,0,0,1,0,0,1,0,2,0
159,2,2,1,350,2,2,0,2,0
29,0,0,1,0,0,3,1,2,0
606,0,0,1,0,0,2,0,2,0
971,0,2,1,0,0,2,0,2,0
231,0,0,1,0,0,2,0,0,0
163,0,0,1,0,0,1,0,2,0
385,0,2,0,0,0,2,0,0,1
119,0,1,0,0,0,2,0,0,0
348,0,2,0,0,0,1,1,0,0
30,0,0,1,0,0,1,0,2,0
249,2,2,1,169,1,2,0,2,0
119,0,2,0,0,0,2,0,2,0
177,0,2,1,0,0,1,0,2,0
110,0,0,1,0,0,5,0,2,0
594,0,2,0,0,0,4,0,0,1
105,0,2,0,0,0,1,0,2,0
123,0,2,0,0,0,1,0,0,0
172,0,2,1,0,0,4,1,0,0
178,0,2,1,0,0,1,1,0,0
230,0,2,1,0,0,1,1,2,0
89,0,0,1,0,0,3,0,2,0
118,0,0,1,0,0,4,0,1,0
143,0,2,1,0,0,2,0,2,0
7,0,0,1,0,0,1,0,0,0
104,0,0,1,0,0,2,0,0,0
220,0,0,0,0,0,2,1,1,0
85,0,0,0,0,0,2,0,1,0
91,0,2,0,0,0,3,0,0,1
19,0,2,1,0,0,8,0,2,0
574,3,2,0,84,3,1,0,2,1
49,0,2,1,0,0,1,0,0,0
171,1,2,1,193,2,2,1,2,0
258,2,2,0,73,1,1,0,0,1
41,0,2,1,0,0,2,0,2,0
83,0,2,1,0,0,1,0,2,0
95,0,1,0,0,0,1,0,0,0
78,0,0,1,0,0,2,0,1,0
134,2,2,1,266,7,1,0,1,0
215,0,2,1,0,0,1,0,0,1
226,0,2,0,0,0,2,0,0,1
1275,0,2,1,0,0,1,0,0,1
66,1,0,0,85,5,1,1,2,0
196,0,2,1,0,0,3,0,2,0
229,0,2,1,0,0,2,0,2,1
241,0,0,1,0,0,2,1,2,0
354,0,2,0,0,0,2,0,0,0
471,0,2,1,0,0,3,0,0,0
90,2,2,0,232,1,2,1,2,0
58,0,0,0,0,0,8,0,2,0
379,0,0,1,0,0,2,0,2,0
12,0,0,0,0,0,5,0,2,0
67,0,2,0,0,0,1,1,0,0
165,0,0,0,0,0,7,0,2,0
1032,2,2,1,141,7,3,0,2,1
84,0,0,1,0,0,3,0,0,0
393,0,2,0,0,0,4,0,2,0
808,0,2,1,0,0,1,0,2,0
923,0,0,1,0,0,3,0,2,0
63,0,2,0,0,0,6,0,1,0
274,0,2,0,0,0,1,0,0,0
84,0,2,1,0,0,4,0,2,0
78,0,2,0,0,0,3,0,2,1
41,0,0,0,0,0,7,0,2,0
317,2,2,1,180,2,1,0,0,1
138,0,2,1,0,0,1,0,2,0
88,0,2,0,0,0,4,0,2,0
413,0,0,1,0,0,2,0,2,0
139,0,2,1,0,0,1,0,2,0
82,0,2,0,0,0,2,0,2,0
12,0,2,1,0,0,6,0,2,0
221,3,2,1,461,1,1,0,0,1
38,0,0,0,0,0,1,0,2,0
661,0,2,0,0,0,1,1,1,0
388,0,1,0,0,0,1,0,2,1
151,0,2,1,0,0,7,0,2,0
140,0,2,0,0,0,8,0,2,0
124,0,2,0,0,0,1,0,2,0
200,0,2,0,0,0,1,1,2,0
101,0,2,0,0,0,3,0,0,0
261,0,2,0,0,0,12,1,2,0
176,0,2,0,0,0,2,0,0,0
209,0,0,1,0,0,12,0,2,0
223,2,2,1,182,2,1,0,2,1
38,1,2,1,335,1,1,0,0,0
541,2,1,0,204,3,1,0,0,0
84,0,0,1,0,0,1,0,1,0
602,0,2,0,0,0,9,0,2,0
26,0,2,0,0,0,11,0,2,0
328,3,2,0,143,2,2,0,0,1
762,0,0,1,0,0,3,0,2,1
107,0,2,1,0,0,4,0,2,0
46,0,0,1,0,0,5,0,0,0
128,0,2,0,0,0,6,0,2,0
360,0,0,1,0,0,5,0,0,0
524,3,2,1,96,5,1,0,2,1
128,0,0,1,0,0,3,1,2,0
310,1,2,0,96,2,2,0,0,0
819,0,2,0,0,0,10,0,2,1
202,2,2,0,87,2,1,0,0,0
144,0,0,0,0,0,2,0,0,0
311,0,2,1,0,0,1,0,2,0
415,2,2,1,375,1,4,0,0,1
93,0,0,1,0,0,8,0,0,0
101,0,0,1,0,0,1,0,2,0
72,0,0,1,0,0,1,0,0,0
282,0,2,1,0,0,1,0,2,0
210,0,0,1,0,0,2,0,2,0
369,0,2,0,0,0,1,0,2,0
125,0,2,0,0,0,6,0,0,0
301,0,0,0,0,0,6,0,2,0
14,0,2,0,0,0,14,0,2,0
57,0,0,1,0,0,3,0,2,0
420,0,2,0,0,0,1,0,2,0
638,3,2,1,175,3,1,0,0,0
137,0,0,0,0,0,2,0,1,0
557,0,2,0,0,0,7,0,2,0
66,0,0,1,0,0,2,0,0,0
206,0,0,1,0,0,1,0,2,0
19,0,0,1,0,0,14,0,2,0
166,0,2,0,0,0,2,0,2,0
102,2,2,1,333,2,1,0,0,0
46,0,0,1,0,0,2,0,2,0
126,0,0,1,0,0,1,0,2,0
161,0,0,1,0,0,1,0,2,0
355,0,2,1,0,0,1,0,2,0
40,0,0,1,0,0,2,0,2,0
143,0,2,1,0,0,1,0,2,0
133,0,2,1,0,0,2,1,1,0
185,0,0,1,0,0,2,1,1,0
22,0,0,0,0,0,12,0,0,0
184,0,2,0,0,0,7,0,2,0
78,0,2,0,0,0,2,0,0,0
125,0,2,0,0,0,4,0,2,0
189,0,0,0,0,0,2,0,2,0
300,0,0,1,0,0,1,0,2,0
396,0,0,1,0,0,1,0,2,0
340,0,0,1,0,0,3,0,0,0
55,0,1,1,0,0,2,0,0,0
238,0,2,1,0,0,6,0,2,0
172,2,2,0,186,1,3,0,2,0
36,0,0,0,0,0,3,0,2,0
303,0,2,0,0,0,2,0,2,0
417,0,2,0,0,0,3,0,2,0
162,0,0,1,0,0,3,0,2,0
10,2,2,1,344,1,9,0,2,0
99,0,2,1,0,0,1,0,0,0
32,0,0,0,0,0,3,0,1,0
308,0,2,1,0,0,3,0,2,0
298,0,2,0,0,0,3,0,2,0
92,0,2,0,0,0,4,0,2,0
288,0,2,0,0,0,12,1,2,0
130,1,2,1,323,1,1,0,2,0
255,0,2,1,0,0,2,0,2,0
167,0,2,1,0,0,5,1,1,0
64,1,2,1,150,5,3,0,2,0
166,0,2,0,0,0,2,1,2,0
657,0,2,0,0,0,7,0,2,1
434,0,0,1,0,0,4,1,1,0
75,0,2,0,0,0,1,0,0,0
40,0,1,0,0,0,1,0,2,0
398,0,2,0,0,0,2,0,2,0
163,2,2,1,113,3,2,0,2,0
137,0,2,1,0,0,8,1,2,0
257,0,0,1,0,0,3,0,2,0
231,2,2,1,259,1,2,0,0,0
192,0,0,0,0,0,1,1,0,0
186,0,2,0,0,0,1,1,1,0
226,1,2,1,363,3,1,0,2,0
67,0,2,1,0,0,1,0,2,0
205,0,2,0,0,0,2,0,2,0
14,0,2,1,0,0,1,0,0,0
488,0,2,0,0,0,1,0,1,1
50,0,0,1,0,0,3,0,2,0
312,0,2,0,0,0,1,0,2,0
163,0,2,1,0,0,3,0,1,0
76,0,0,1,0,0,2,0,0,0
150,0,2,0,0,0,1,0,1,0
244,0,2,1,0,0,2,0,2,0
207,0,2,0,0,0,1,0,2,1
113,0,2,1,0,0,1,1,0,0
1309,0,2,1,0,0,4,0,2,1
72,0,2,0,0,0,6,0,0,0
551,2,2,1,183,1,1,0,2,0
163,0,0,0,0,0,3,0,2,0
179,0,2,1,0,0,10,0,1,0
217,0,2,1,0,0,2,0,2,0
88,0,0,1,0,0,1,0,2,0
21,0,0,1,0,0,1,1,0,0
142,0,2,0,0,0,1,0,0,1
1056,0,2,0,0,0,1,0,0,0
72,1,2,1,363,2,1,0,1,0
411,0,0,1,0,0,1,0,2,0
145,0,0,1,0,0,1,0,2,0
80,0,2,1,0,0,2,0,2,0
344,0,0,1,0,0,1,0,2,0
128,0,2,1,0,0,1,0,0,0
412,3,2,1,169,1,1,0,2,1
908,1,2,1,344,7,3,1,0,0
819,0,2,1,0,0,4,0,2,0
210,0,2,0,0,0,2,0,2,0
165,1,1,0,101,1,3,0,2,0
118,0,2,0,0,0,8,0,2,0
159,2,2,1,343,2,1,1,2,0
618,0,2,0,0,0,1,1,2,0
102,1,2,0,210,2,2,0,0,0
89,2,2,1,344,1,1,0,1,0
401,0,2,0,0,0,2,0,2,1
200,0,2,0,0,0,3,0,2,0
152,0,2,1,0,0,5,0,2,0
203,2,2,0,183,2,1,0,0,0
827,0,2,1,0,0,2,0,0,1
735,0,0,1,0,0,1,0,2,0
185,0,0,1,0,0,6,1,0,0
149,0,0,0,0,0,1,0,2,0
303,0,2,0,0,0,2,1,2,0
71,0,0,1,0,0,2,0,2,0
445,2,2,1,345,2,2,0,0,0
232,0,2,1,0,0,2,0,0,0
144,2,2,1,248,2,5,0,2,0
209,0,2,0,0,0,2,0,2,0
691,2,2,1,180,5,2,0,1,1
415,0,0,1,0,0,1,0,2,0
273,0,2,1,0,0,5,0,0,0
376,0,1,0,0,0,2,0,2,1
37,0,2,1,0,0,10,0,2,0
148,0,2,1,0,0,2,1,0,0
57,0,2,0,0,0,2,0,2,0
461,0,0,1,0,0,3,0,1,0
198,0,0,0,0,0,6,0,2,0
327,0,2,0,0,0,4,0,0,0
669,0,2,0,0,0,6,0,0,0
165,0,2,0,0,0,1,0,2,0
58,0,2,0,0,0,2,0,2,0
1473,0,2,0,0,0,1,0,0,1
123,0,2,0,0,0,3,0,0,0
289,0,0,1,0,0,1,0,0,0
239,0,2,0,0,0,5,1,0,0
1386,0,2,0,0,0,1,0,2,0
294,1,2,0,105,7,2,0,0,1
910,3,2,1,184,4,2,0,2,1
550,0,0,1,0,0,7,0,1,0
75,0,2,1,0,0,1,0,1,0
100,0,0,1,0,0,3,1,0,0
204,0,2,0,0,0,4,0,2,0
155,2,2,1,177,7,1,0,2,0
46,0,0,1,0,0,3,0,2,0
1366,2,1,0,150,1,1,0,2,0
609,0,2,0,0,0,2,0,2,1
1532,0,2,0,0,0,2,1,0,1
226,1,2,0,92,1,1,0,0,1
168,0,2,1,0,0,1,0,2,0
352,0,2,1,0,0,1,0,2,1
335,0,2,1,0,0,6,0,2,0
74,0,2,1,0,0,1,1,2,0
85,0,2,1,0,0,1,0,2,0
117,0,0,1,0,0,1,0,2,0
184,0,2,1,0,0,1,1,0,0
72,0,2,0,0,0,3,0,2,0
171,0,0,1,0,0,1,0,1,0
44,0,1,1,0,0,8,0,2,0
336,0,2,0,0,0,2,0,0,0
93,0,2,0,0,0,5,0,2,1
332,2,2,0,183,3,1,0,0,1
398,0,2,0,0,0,1,0,0,0
86,0,0,1,0,0,2,1,2,0
45,0,2,0,0,0,2,1,2,0
110,0,0,1,0,0,2,0,2,0
152,2,1,1,221,1,3,1,2,0
356,0,2,1,0,0,4,0,0,1
382,0,0,0,0,0,3,0,2,0
233,0,2,0,0,0,1,0,0,0
87,0,0,1,0,0,1,0,0,0
387,0,0,1,0,0,2,1,1,0
103,0,2,1,0,0,1,0,2,0
378,0,2,0,0,0,1,0,0,1
257,0,0,0,0,0,2,0,2,0
282,0,2,0,0,0,1,0,2,0
176,0,0,0,0,0,1,0,1,0
24,0,2,1,0,0,6,0,2,0
766,0,2,1,0,0,3,0,0,0
955,0,2,1,0,0,2,0,1,1
426,0,2,1,0,0,3,0,2,0
244,0,0,1,0,0,2,0,0,0
136,0,1,0,0,0,1,0,2,0
172,0,2,0,0,0,1,0,2,0
93,2,2,1,189,8,1,0,0,0
300,3,1,1,182,2,6,1,1,1
118,2,2,0,104,7,4,0,0,0
191,0,0,0,0,0,2,0,2,0
107,0,0,1,0,0,2,1,1,0
513,2,1,0,89,7,2,0,2,0
91,0,0,1,0,0,18,1,0,0
76,0,2,1,0,0,4,1,0,0
1236,0,0,1,0,0,2,0,2,0
193,0,0,1,0,0,5,0,2,0
324,0,0,1,0,0,5,0,2,0
377,0,2,0,0,0,1,0,0,1
408,0,2,1,0,0,1,0,2,0
246,0,2,1,0,0,2,0,2,0
58,0,2,0,0,0,7,0,0,0
196,0,2,1,0,0,1,0,2,0
219,0,2,1,0,0,4,1,2,0
197,0,2,1,0,0,1,0,2,0
257,0,2,1,0,0,2,0,2,0
381,2,2,1,247,2,1,0,2,0
486,0,0,1,0,0,2,1,2,0
162,0,0,1,0,0,1,1,2,0
153,0,0,0,0,0,1,0,2,0
809,0,2,0,0,0,2,0,0,1
50,0,2,1,0,0,1,0,1,0
39,0,2,0,0,0,17,0,0,0
131,0,2,0,0,0,2,0,1,0
526,1,1,1,258,3,4,0,2,0
172,0,0,1,0,0,3,0,0,0
405,3,2,0,305,1,1,0,2,0
77,0,2,0,0,0,3,0,2,0
158,0,0,1,0,0,2,0,2,0
146,2,2,1,171,3,2,0,0,0
27,0,0,0,0,0,1,0,2,0
105,0,2,0,0,0,1,0,0,0
119,0,0,1,0,0,4,0,0,0
327,0,2,1,0,0,1,1,0,0
150,0,2,0,0,0,2,1,1,0
482,2,2,1,120,2,3,1,2,0
81,0,0,1,0,0,2,0,0,0
1164,0,2,0,0,0,2,0,1,1
674,0,2,1,0,0,3,0,2,0
347,0,2,1,0,0,1,0,2,0
712,0,2,1,0,0,6,0,2,1
48,0,2,0,0,0,2,0,0,0
279,0,2,1,0,0,1,1,1,0
236,0,0,1,0,0,2,0,0,0
91,0,2,1,0,0,2,0,2,0
15,0,2,1,0,0,8,1,2,0
161,2,2,1,337,1,1,0,2,0
187,0,0,1,0,0,19,1,2,0
100,2,2,1,182,1,1,0,0,0
214,0,2,1,0,0,4,1,2,0
406,2,2,1,317,1,1,1,0,0
361,2,2,1,364,1,1,0,2,0
30,0,0,0,0,0,3,0,2,0
99,0,0,1,0,0,2,0,0,0
202,0,0,1,0,0,2,0,2,0
318,0,0,1,0,0,2,0,2,0
275,0,2,0,0,0,12,0,0,0
59,0,0,1,0,0,4,1,2,0
70,0,2,0,0,0,4,0,2,0
1126,2,2,1,335,1,1,0,0,0
343,0,2,0,0,0,3,0,1,1
228,2,2,1,182,6,2,0,0,1
209,0,2,1,0,0,2,0,2,0
709,0,2,1,0,0,1,0,0,1
275,0,2,0,0,0,2,0,1,0
51,2,2,1,342,3,2,0,2,0
267,0,0,0,0,0,1,1,2,0
95,0,0,0,0,0,1,0,2,0
246,0,2,0,0,0,2,0,0,0
46,0,2,0,0,0,1,1,2,0
144,0,2,1,0,0,3,0,1,0
249,0,2,0,0,0,2,0,0,0
328,0,0,1,0,0,1,0,2,0
17,0,0,1,0,0,1,1,0,0
126,0,0,1,0,0,3,0,2,0
52,0,2,1,0,0,8,0,1,0
52,0,0,0,0,0,1,0,2,0
285,0,2,1,0,0,5,0,2,0
500,2,1,0,358,2,4,0,2,1
955,0,2,0,0,0,5,1,1,1
216,0,2,1,0,0,5,0,2,0
84,0,2,0,0,0,7,0,1,0
138,0,2,1,0,0,3,0,2,0
436,1,2,1,178,3,2,1,2,1
123,0,2,1,0,0,1,0,0,0
36,0,2,0,0,0,4,0,2,0
405,0,0,0,0,0,3,0,2,0
103,0,2,0,0,0,1,0,2,0
175,0,0,1,0,0,1,0,2,0
374,0,2,0,0,0,3,1,2,0
129,0,0,1,0,0,4,0,2,0
246,0,1,0,0,0,3,1,2,0
107,0,0,1,0,0,2,0,0,0
385,0,0,0,0,0,1,0,2,0
104,0,2,0,0,0,3,1,2,0
309,3,2,0,91,10,1,0,2,1
198,2,2,1,170,2,2,0,2,0
543,0,0,1,0,0,2,0,0,1
143,0,2,0,0,0,7,1,2,0
23,0,0,1,0,0,1,0,0,0
104,0,0,0,0,0,2,1,2,0
378,3,2,1,386,1,2,0,2,1
364,0,2,1,0,0,1,0,2,0
363,0,2,0,0,0,6,1,2,0
248,0,2,1,0,0,1,0,1,0
157,0,0,1,0,0,2,1,2,0
402,0,0,1,0,0,2,0,2,0
203,0,0,1,0,0,5,0,2,0
422,2,2,1,363,1,1,0,2,0
44,0,2,1,0,0,1,0,2,0
358,0,0,1,0,0,4,0,0,0
39,0,2,0,0,0,2,0,0,0
325,0,1,1,0,0,1,0,1,0
238,1,2,1,126,4,3,0,1,0
968,2,2,1,87,5,1,0,2,1
156,2,2,1,273,3,1,0,0,0
681,3,1,0,118,11,1,0,2,0
187,0,2,1,0,0,2,0,2,0
104,0,2,1,0,0,10,1,0,0
860,0,2,0,0,0,2,0,0,1
112,0,2,0,0,0,2,1,2,0
112,2,2,0,78,1,1,0,2,0
32,0,0,1,0,0,3,0,2,0
325,0,2,1,0,0,2,0,0,1
410,0,2,0,0,0,1,0,0,0
640,0,2,1,0,0,1,0,1,0
118,0,0,0,0,0,1,0,1,0
166,0,2,0,0,0,2,0,2,0
173,0,2,0,0,0,1,0,1,0
21,0,0,1,0,0,24,0,2,0
89,0,0,1,0,0,7,0,2,0
151,0,2,1,0,0,3,0,2,0
112,0,0,0,0,0,4,0,2,0
164,0,2,0,0,0,5,0,0,0
145,1,1,0,164,1,2,0,0,0
